X,Y,recordnum,takenby,comments,setdate,setyear,mcd,route,road,cntdir,fromlmt,tolmt,type,latitude,longitude,factor,axle,outdir,indir,aadb,program,bikepedgroup,bikepedfacility,co_name,mun_name,id
-75.209243,40.03617,81651,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/22 00:00:00+00,2011,4210160108,,henry ave northbound lanes,north,monastery ave,dupont st,Bicycle 1,40.03617,-75.209243,0.949,1.1797,,,15,Project,Low Volume,Bike Lane,Philadelphia,Lower Northwest,58310
-75.2093389999999,40.0361540000001,81652,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/22 00:00:00+00,2011,4210160108,,henry ave southbound lanes,south,monastery ave,dupont st,Bicycle 1,40.036154,-75.209339,0.949,1.1797,,,11,Project,Low Volume,Bike Lane,Philadelphia,Lower Northwest,58311
-75.2360169999999,40.033603,81655,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/20 00:00:00+00,2011,4210160108,,manayunk towpath trail north side,east,fountain st,flat rock rd,Bicycle 1,40.033603,-75.236017,0.949,1.1797,,,81,Project,Recreation,Multiuse Trail,Philadelphia,Lower Northwest,58314
-75.21012,40.0162350000001,81659,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/20 00:00:00+00,2011,4210160108,,ridge ave northbound lanes,north,main st,cresson st,Bicycle 1,40.016235,-75.21012,0.949,1.1797,,,21,Project,Mixed,Striped Shoulder,Philadelphia,Lower Northwest,58318
-75.210179,40.016196,81660,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/20 00:00:00+00,2011,4210160108,,ridge ave southbound lanes,south,main st,cresson st,Bicycle 1,40.016196,-75.210179,0.949,1.1797,,,47,Project,Mixed,Striped Shoulder,Philadelphia,Lower Northwest,58319
-75.246992,39.96187,81691,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160111,3,cobbs creek pkwy eastbound lanes,east,market st,pa 3 chestnut st,Bicycle 1,39.96187,-75.246992,0.968,1.1797,,,39,Project,Mixed,Mixed Traffic,Philadelphia,West,58603
-75.24689,39.9618630000001,81692,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160111,3,cobbs creek pkwy westbound lanes,west,market st,pa 3 chestnut st,Bicycle 1,39.961863,-75.24689,0.968,1.1797,,,54,Project,Mixed,Mixed Traffic,Philadelphia,West,58604
-75.1705439999999,39.9792170000001,81566,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/29 00:00:00+00,2011,4210160107,,ridge ave northbound lanes,north,oxford st,22nd st,Bicycle 1,39.979217,-75.170544,1.028,1.1797,,,37,Project,Mixed,Mixed Traffic,Philadelphia,Lower North,58663
-75.170587,39.9791980000001,81567,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/29 00:00:00+00,2011,4210160107,,ridge ave southbound lanes,south,oxford st,22nd st,Bicycle 1,39.979198,-75.170587,1.028,1.1797,,,29,Project,Mixed,Mixed Traffic,Philadelphia,Lower North,58664
-75.1921139999999,39.9819460000001,81568,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/23 00:00:00+00,2012,4210160107,,reservoir dr eastbound lanes,east,smith memorial dr,us 13 33rd st,Bicycle 1,39.981946,-75.192114,1.106,1.1797,,,110,Project,Mixed,Striped Shoulder,Philadelphia,Lower North,58665
-75.1920499999999,39.9820120000001,81569,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/23 00:00:00+00,2012,4210160107,,reservoir dr westbound lanes,west,smith memorial dr,us 13 33rd st,Bicycle 1,39.982012,-75.19205,1.106,1.1797,,,98,Project,Mixed,Striped Shoulder,Philadelphia,Lower North,58666
-75.1891639999999,39.988909,81571,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/25 00:00:00+00,2012,4210160107,,diamond st eastbound lanes,east,reservoir dr,us 13 33rd st,Bicycle 1,39.988909,-75.189164,1.106,1.1797,,,0,Project,Low Volume,Striped Shoulder,Philadelphia,Lower North,58668
-75.189153,39.9889660000001,81572,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/23 00:00:00+00,2012,4210160107,,diamond st westbound lanes,west,reservoir dr,us 13 33rd st,Bicycle 1,39.988966,-75.189153,1.106,1.1797,,,21,Project,Low Volume,Striped Shoulder,Philadelphia,Lower North,58669
-75.1344569999999,39.969729,81576,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/06 00:00:00+00,2011,4210160107,,frankford ave southbound lanes,south,girard ave,thompson st,Bicycle 1,39.969729,-75.134457,1.028,1.1797,,,25,Project,Mixed,Mixed Traffic,Philadelphia,Lower North,58672
-75.1907889999999,39.952636,81582,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/01/06 00:00:00+00,2012,4210160110,,walnut st,west,34th st,33rd st,Bicycle 1,39.952636,-75.190789,1.102,1.1797,,,344,Project,Mixed,Buffered Bike Lane,Philadelphia,University - Southwest,58675
-75.105742,40.0006460000001,81585,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/01 00:00:00+00,2011,4210160109,,kensington ave northbound lanes,north,tioga st,atlantic st,Bicycle 1,40.000646,-75.105742,1.028,1.1797,,,132,Project,Recreation,Mixed Traffic,Philadelphia,River Wards,58678
-75.1005969999999,39.991457,81589,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/01 00:00:00+00,2011,4210160109,,aramingo ave northbound lanes,north,ontario st,tioga st,Bicycle 1,39.991457,-75.100597,1.028,1.1797,,,64,Project,Mixed,Mixed Traffic,Philadelphia,River Wards,58681
-75.109974,40.019731,81623,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/04 00:00:00+00,2011,4210160101,,wyoming ave eastbound lanes,east,"""G"" st",penhurst st,Bicycle 1,40.019731,-75.109974,1.001,1.1797,,,55,Project,Low Volume,Bike Lane,Philadelphia,North,58683
-75.2142245599999,39.9476408300001,81695,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160110,,springfield ave eastbound lanes,east,46th st,45th st,Bicycle 1,39.94764083,-75.21422456,0.935,1.1797,,,157,,Mixed,Bike Lane,Philadelphia,University - Southwest,58686
-75.213073,39.9484870000001,81696,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160110,,springfield ave westbound lanes,west,46th st,45th st,Bicycle 1,39.948487,-75.213073,0.968,1.1797,,,58,Project,Mixed,Bike Lane,Philadelphia,University - Southwest,58687
-75.190009,39.9602840000001,81699,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160110,13,powelton ave northbound lanes,north,34th st,33rd st,Bicycle 1,39.960284,-75.190009,0.968,1.1797,,,228,Project,Mixed,Mixed Traffic,Philadelphia,University - Southwest,58690
-75.190017,39.960317,81700,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160110,13,powelton ave southbound lanes,south,34th st,33rd st,Bicycle 1,39.960317,-75.190017,0.968,1.1797,,,112,Project,Mixed,Mixed Traffic,Philadelphia,University - Southwest,58691
-75.193992,39.9720970000001,81703,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/28 00:00:00+00,2011,4210160106,13,34th st northbound lanes,north,us 30 girard ave,zoological st,Bicycle 1,39.972097,-75.193992,0.968,1.1797,,,28,Project,Mixed,Mixed Traffic,Philadelphia,West Park,58694
-75.152058,39.958446,71795,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/25 00:00:00+00,2011,4210160103,,8th st,south,willow st,callowhill st,Bicycle 1,39.958446,-75.152058,1.059,1.1797,,,252,Screen Line,Low Volume,Mixed Traffic,Philadelphia,Central,58695
-75.040014,40.03702,81707,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/06 00:00:00+00,2011,4210160104,13,frankford ave northbound lanes,north,pa 73 cottman ave,aldine st,Bicycle 1,40.03702,-75.040014,0.968,1.1797,,,96,Project,Recreation,Mixed Traffic,Philadelphia,North Delaware,58698
-75.156637,39.959365,71821,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/30 00:00:00+00,2011,4210160103,,11th st,north,noble st,callowhill st,Bicycle 1,39.959365,-75.156637,1.012,1.1797,,,18,Screen Line,Mixed,Mixed Traffic,Philadelphia,Central,58699
-75.2533969999999,39.8963580000001,81709,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/30 00:00:00+00,2011,4210160102,,lindbergh blvd eastbound lanes,east,86th st,84th st,Bicycle 1,39.896358,-75.253397,0.968,1.1797,,,21,Project,Low Volume,Mixed Traffic,Philadelphia,Lower Southwest,58700
-75.253521,39.896419,81710,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/30 00:00:00+00,2011,4210160102,,lindbergh blvd westbound lanes,west,86th st,84th st,Bicycle 1,39.896419,-75.253521,0.968,1.1797,,,17,Project,Low Volume,Mixed Traffic,Philadelphia,Lower Southwest,58701
-75.242196,39.9212690000001,81711,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/30 00:00:00+00,2011,4210160102,,70th st northbound lanes,north,woodland ave,greenway ave,Bicycle 1,39.921269,-75.242196,0.968,1.1797,,,7,Project,Low Volume,Mixed Traffic,Philadelphia,Lower Southwest,58703
-75.203884,40.034211,81715,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/06 00:00:00+00,2011,4210160108,,forbidden dr eastbound,east,mount airy ave,kitchens la,Bicycle 1,40.034211,-75.203884,0.968,1.1797,,,322,Project,Recreation,Multiuse Trail,Philadelphia,Lower Northwest,58706
-75.204077,40.034318,81716,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/06 00:00:00+00,2011,4210160108,,forbidden dr westbound,west,mount airy ave,kitchens la,Bicycle 1,40.034318,-75.204077,0.968,1.1797,,,156,Project,Recreation,Multiuse Trail,Philadelphia,Lower Northwest,58707
-75.1760209999999,40.0045500000001,81627,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/29 00:00:00+00,2011,4210160101,,allegheny ave eastbound lanes,east,dover st,newkirk st,Bicycle 1,40.00455,-75.176021,1.028,1.1797,,,12,Project,Low Volume,Bike Lane,Philadelphia,North,58759
-75.17601,40.0046110000001,81628,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/11/29 00:00:00+00,2011,4210160101,,allegheny ave westbound lanes,west,dover st,newkirk st,Bicycle 1,40.004611,-75.17601,1.028,1.1797,,,44,Project,Low Volume,Bike Lane,Philadelphia,North,58760
-75.1886919999999,40.0002020000001,81629,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/09/22 00:00:00+00,2011,4210160107,,hunting park ave eastbound lanes,east,kelly dr,ridge ave,Bicycle 1,40.000202,-75.188692,0.949,1.1797,,,31,Project,Low Volume,Mixed Traffic,Philadelphia,Lower North,58761
-75.071479,40.012907,81663,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/05 00:00:00+00,2011,4210160114,,torresdale ave northbound lanes,north,pratt st,granite st,Bicycle 1,40.012907,-75.071479,0.968,1.1797,,,90,Project,Mixed,Bike Lane,Philadelphia,Lower Northeast,58875
-75.168618,39.9632570000001,71542,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/01/15 00:00:00+00,2011,4210160103,,spring garden st eastbound lanes,east,19th st,18th st,Bicycle 1,39.963257,-75.168618,1.102,1.1797,,,322,Project,Mixed,Bike Lane,Philadelphia,Central,58876
-75.078791,40.021892,81667,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/05 00:00:00+00,2011,4210160114,,frankford ave northbound lanes,north,dyre st,pratt st,Bicycle 1,40.021892,-75.078791,0.968,1.1797,,,103,Project,Mixed,Mixed Traffic,Philadelphia,Lower Northeast,58879
-75.057499,40.0891,81672,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/12/01 00:00:00+00,2011,4210160118,,verree rd southbound lanes,south,pennypack creek bridge,bloomfield ave,Bicycle 1,40.0891,-75.057499,1.028,1.1797,,,2,Project,Low Volume,Bike Lane,Philadelphia,Central Northeast,58882
-75.0044129999999,40.0675420000001,81679,jh,"Seasonal factor are calculated from 2015 permanent station data.   Monday October 10, 2011: Columbus Day Holiday",2011/10/07 00:00:00+00,2011,4210160116,,grant ave eastbound lanes,east,academy rd,lavender st,Bicycle 1,40.067542,-75.004413,0.968,1.1797,,,37,Project,Low Volume,Bike Lane,Philadelphia,Lower Far Northeast,59019
-75.1714909999999,39.9315020000001,84239,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/10 00:00:00+00,2012,4210160112,,16th st,north,tasker st,dickinson st,Bicycle 1,39.931502,-75.171491,1.106,1.1797,,,541,Project,Mixed,Mixed Traffic,Philadelphia,South,59068
-75.184928,39.9420440000001,84246,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/09 00:00:00+00,2012,4210160103,,grays ferry ave westbound lanes,west,montrose st,christian st,Bicycle 1,39.942044,-75.184928,1.059,1.1797,,,105,Project,Mixed,Mixed Traffic,Philadelphia,Central,59071
-75.169342,39.9605020000001,84252,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday",2012/01/17 00:00:00+00,2012,4210160103,,callowhill st eastbound lanes,east,18th st,19th st,Bicycle 1,39.960502,-75.169342,1.102,1.1797,,,78,Project,Mixed,Striped Shoulder,Philadelphia,Central,59074
-75.1693309999999,39.9605290000001,84253,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday",2012/01/17 00:00:00+00,2012,4210160103,,callowhill st westbound lanes,west,18th st,19th st,Bicycle 1,39.960529,-75.169331,1.102,1.1797,,,137,Project,Mixed,Striped Shoulder,Philadelphia,Central,59075
-75.163822,39.9628210000001,84257,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/08 00:00:00+00,2012,4210160103,,spring garden st westbound lanes,west,16th st,15th st,Bicycle 1,39.962821,-75.163822,1.059,1.1797,,,355,Project,Mixed,Bike Lane,Philadelphia,Central,59077
-75.15665,39.966686,84260,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/08 00:00:00+00,2012,4210160103,,12th st,south,fairmount ave,brown st,Bicycle 1,39.966686,-75.15665,1.059,1.1797,,,262,Project,Mixed,Bike Lane,Philadelphia,Central,59080
-75.1456259999999,39.9610250000001,84463,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday, January 16, 2012:  Martin Luther King Holiday",2012/01/17 00:00:00+00,2012,4210160103,,spring garden st eastbound lanes,east,5th st,4th st,Bicycle 1,39.961025,-75.145626,1.102,1.1797,,,455,Project,Mixed,Bike Lane,Philadelphia,Central,59114
-75.145607,39.961129,84464,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/09 00:00:00+00,2012,4210160103,,spring garden st westbound lanes,west,5th st,4th st,Bicycle 1,39.961129,-75.145607,1.059,1.1797,,,518,Project,Mixed,Bike Lane,Philadelphia,Central,59115
-75.059903,40.0852790000001,84466,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/15 00:00:00+00,2012,4210160118,,pennypack trail eastbound,east,verree rd,krewstown rd,Bicycle 1,40.085279,-75.059903,1.059,1.1797,,,346,Project,Recreation,Multiuse Trail,Philadelphia,Central Northeast,59117
-75.059903,40.0852790000001,84467,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/03/15 00:00:00+00,2012,4210160118,,pennypack trail westbound,west,verree rd,krewstown rd,Bicycle 1,40.085279,-75.059903,1.059,1.1797,,,333,Project,Recreation,Multiuse Trail,Philadelphia,Central Northeast,59118
-75.2344659999999,39.9681660000001,84483,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday
TIGER Grant Evalutation Update - 58th Street Greenway",2012/01/12 00:00:00+00,2012,4210160111,,haverford ave eastbound lanes,east,58th st,57th st,Bicycle 1,39.968166,-75.234466,1.102,1.1797,,,169,Project,Low Volume,Bike Lane,Philadelphia,West,59119
-75.234461,39.9682050000001,84484,bb,"Seasonal factor are calculated from 2015 permanent station data.   Monday January 16, 2012:  Martin Luther King Holiday
TIGER Grant Evalutation Update - 58th Street Greenway",2012/01/12 00:00:00+00,2012,4210160111,,haverford ave westbound lanes,west,58th st,57th st,Bicycle 1,39.968205,-75.234461,1.102,1.1797,,,79,Project,Low Volume,Bike Lane,Philadelphia,West,59120
-75.240968,39.9564930000001,84488,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/28 00:00:00+00,2012,4210160111,,spruce st westbound lanes,west,60th st,59th st,Bicycle 1,39.956493,-75.240968,1.059,1.1797,,,224,Project,Low Volume,Bike Lane,Philadelphia,West,59121
-75.140337,39.9658640000001,84263,bb,Seasonal factor are calculated from 2015 permanent station data.   ,2012/02/10 00:00:00+00,2012,4210160103,,2nd st,south,wildey st,laurel st,Bicycle 1,39.965864,-75.140337,1.106,1.1797,,,662,Project,Mixed,Mixed Traffic,Philadelphia,Central,59159
-75.1371609999999,39.9606220000001,84448,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2012/04/06 00:00:00+00,2012,4210160103,,christopher columbus blvd southbound lanes,south,spring garden st,fairmount ave,Bicycle 1,39.960622,-75.137161,1.012,1.1797,,,263,Project,Mixed,Bike Lane,Philadelphia,Central,59161
-75.1456259999999,39.957908,71783,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/23 00:00:00+00,2011,4210160103,,4th st,south,callowhill st,willow st,Bicycle 1,39.957908,-75.145626,1.059,1.1797,,,169,Screen Line,Mixed,Striped Shoulder,Philadelphia,Central,59281
-75.147187,39.9580520000001,71786,jh,Seasonal factor are calculated from 2015 permanent station data.   ,2011/03/23 00:00:00+00,2011,4210160103,,5th st,north,callowhill st,willow st,Bicycle 1,39.958052,-75.147187,1.059,1.1797,,,245,Screen Line,Mixed,Bike Lane,Philadelphia,Central,59282
